article_id,pmid,title_en,title_ja,aggregated_decision,category_votes
850,35863150,Neuropsychiatric symptoms influence differently cognitive decline in older women and men,神経精神症状は高齢女性と男性で認知機能低下に異なる影響を与える,2,1+1
851,28418163,Psychometric properties of the apathy evaluation scale in patients with Parkinson's disease,パーキンソン病患者における無関心評価尺度の心理測定特性,2,1+1
852,40550276,Bidirectional relationships between cognitive decline and depression: A study of middle-aged and older adults using cross-lagged panel network analysis,認知機能低下と抑うつ症状の双方向的関係：クロスラグパネルネットワーク分析を用いた中高年者を対象とした研究,2,1+0
855,35586201,Neuropsychiatric Symptoms in Clinically Defined Parkinson's Disease: An Updated Review of Literature,臨床的に定義されたパーキンソン病における神経精神症状：文献の最新レビュー,2,1+1
856,38416170,Anatomical correlates of apathy and impulsivity co-occurrence in early Parkinson's disease,初期パーキンソン病における無関心と衝動性の併発の解剖学的相関,2,1+0
858,26208108,Probable RBD and association with neurodegenerative disease markers: A population-based study,可能性の高いレム睡眠行動障害と神経変性疾患マーカーとの関連性：人口ベース研究,2,1+1
859,32375913,"REM Sleep Behavior Disorder in Parkinson's Disease: Effects on Cognitive, Psychiatric, and Functional outcomes",パーキンソン病におけるレム睡眠行動障害：認知機能、精神症状、機能的転帰への影響,2,1+0
860,34925096,Frontotemporal Dementia and Late-Onset Bipolar Disorder: The Many Directions of a Busy Road,前頭側頭型認知症と遅発性双極性障害：複雑に交錯する病態の道筋,2,1+1
862,26827110,Subjective perceived outcome of subthalamic deep brain stimulation in Parkinson's disease one year after surgery,手術後1年におけるパーキンソン病の視床下部深部脳刺激の主観的知覚結果,2,1+0
863,32463470,Bupropion for the Treatment of Apathy in Alzheimer Disease: A Randomized Clinical Trial,アルツハイマー病における無気力症の治療のためのブプロピオン：無作為化臨床試験,2,1+1
864,27538418,"The prominent role of serotonergic degeneration in apathy, anxiety and depression in de novo Parkinson's disease",新規発症パーキンソン病における無関心・不安・抑うつにおけるセロトニン作動性変性の顕著な役割,2,1+0
868,30394003,Prevalence of behavioural and psychological symptoms of dementia in cognitively impaired elderly residents of long-term care facilities in East Asia: a cross-sectional study,東アジアの長期療養施設における認知機能障害高齢入居者の認知症行動心理症状の有病率：横断研究,2,1+1
869,39610284,A DAT1 gene and APOE ε4 interaction is associated with apathy and structural brain changes in mild cognitive impairment and Alzheimer's disease,DAT1遺伝子とAPOE ε4の相互作用は、軽度認知障害およびアルツハイマー病における無関心と脳構造変化に関連している,2,1+1
870,40227643,"Conversion to Mild Cognitive Impairment and Alzheimer's Disease Dementia Related to Apathy, APOE Genotype and Antidepressant Use",無関心、APOE遺伝子型および抗うつ薬使用に関連する軽度認知障害およびアルツハイマー病認知症への移行,2,1+0
871,28522892,Enhancing Communication in Adults with Dementia and Age-Related Hearing Loss,認知症と加齢性難聴を併せ持つ成人におけるコミュニケーションの促進,2,0+1
873,33192732,The Impact of COVID-19 Infection and Enforced Prolonged Social Isolation on Neuropsychiatric Symptoms in Older Adults With and Without Dementia: A Review,COVID-19感染と強制的な長期社会的隔離が認知症有無にかかわらず高齢者の神経精神症状に与える影響：レビュー,2,0+1
877,37020737,"Cutoff scores for the ""Interest game"", an application for the assessment of diminished interest in neurocognitive disorders",神経認知障害における興味減退評価ツール「興味ゲーム」のカットオフスコア,2,1+1
878,30993719,A survey on the prevalence of apathy in elderly people referred to specialized memory centers,専門記憶センターに紹介された高齢者における無気力の有病率に関する調査,2,1+1
880,25852542,"'Kitchen and cooking,' a serious game for mild cognitive impairment and Alzheimer's disease: a pilot study",軽度認知障害およびアルツハイマー病向けシリアスゲーム「キッチンと料理」：パイロット研究,2,1+1
884,26874940,Human ventromedial prefrontal lesions alter incentivisation by reward,ヒト腹内側前頭前野病変は報酬による動機付けを変化させる,2,1+1
885,31494822,The impact of vascular burden on behavioural and psychological symptoms in older adults with dementia: the BEVASDE study,認知症高齢者の行動・心理症状に対する血管負荷の影響：BEVASDE研究,2,1+1
886,39531267,The Effects of Virtual Reality-Based Reminiscence Therapies for Older Adults With Cognitive Impairment: Systematic Review,認知機能障害を有する高齢者に対する仮想現実ベースの回想療法の効果：系統的レビュー,2,1+1
887,28892315,[Which psychiatric symptoms must raise suspicion about a possible brain tumor ?],[脳腫瘍の可能性を疑わせるべき精神症状とは？],2,1+1
888,33745342,Visiting Out-of-Home Places When Living With Dementia: A Cross-Sectional Observational Study: Visiter des lieux hors du domicile lorsque l'on vit avec une démence: étude transversale observationnelle,認知症と共に生きる際の自宅外場所への訪問：横断的観察研究,2,1+1
892,30689584,Regional Tau Correlates of Instrumental Activities of Daily Living and Apathy in Mild Cognitive Impairment and Alzheimer's Disease Dementia,軽度認知障害およびアルツハイマー病認知症における日常生活動作（IADL）と無気力症の地域的タウ相関,2,1+1
893,32289790,Neuropsychiatric Symptoms in Mild Cognitive Impairment: A Literature Review,軽度認知障害における神経精神症状：文献レビュー,2,1+1
894,31616991,Apathy as a behavioural marker of cognitive impairment in Parkinson's disease: a longitudinal analysis,パーキンソン病における認知機能障害の行動マーカーとしての無関心：縦断的分析,2,1+1
896,27730477,Non-demented Parkinson's disease patients with apathy show decreased grey matter volume in key executive and reward-related nodes,無関心症状を呈する非認知症パーキンソン病患者では、主要な実行機能および報酬関連領域の灰白質容積が減少している,1,1+1
897,26695691,Accuracy of screening instruments for detection of neuropsychiatric syndromes in Parkinson's disease,パーキンソン病における神経精神症候群検出のためのスクリーニングツールの精度,1,1+1
901,29676484,Structural and metabolic brain correlates of apathy in Huntington's disease,ハンチントン病における無気力の構造的・代謝的脳相関,2,1+1
902,33786884,Association between apathy and satisfaction with meaningful activities in older adults with mild cognitive impairment: A population-based cross-sectional study,軽度認知障害を有する高齢者における無関心と有意義な活動への満足度の関連性：人口ベース横断研究,2,1+0
905,29804147,"Correlation among olfactory function, motors' symptoms, cognitive impairment, apathy, and fatigue in patients with Parkinson's disease",パーキンソン病患者における嗅覚機能、運動症状、認知障害、無関心、疲労の相関関係,2,0+1
906,26333257,Rating Apathy in Huntington’s Disease: Patients and Companions Agree,ハンチントン病における無関心評価：患者と介護者の一致性,2,0+1
909,25092799,Delayed atrophy in posterior cingulate cortex and apathy after stroke,脳卒中後の後部帯状皮質の萎縮の遅延と無関心,2,1+1
910,38306041,Relationship between Loneliness and Mild Behavioral Impairment: Validation of the Japanese Version of the MBI Checklist and a Cross-Sectional Study,孤独感と軽度行動障害の関係：MBIチェックリスト日本語版の妥当性検証と横断研究,2,0+1
912,25702600,The relationship between post-stroke depression and physical recovery,脳卒中後うつ病と身体的回復の関係,2,1+1
913,25624417,Combination Therapy of Cholinesterase Inhibitor (Donepezil or Galantamine) plus Memantine in the Okayama Memantine Study,岡山メマンチン研究におけるコリンエステラーゼ阻害薬（ドネペジルまたはガランタミン）とメマンチンの併用療法,2,1+1
914,34108874,Mild Behavioral Impairment Is Associated With Atrophy of Entorhinal Cortex and Hippocampus in a Memory Clinic Cohort,軽度行動障害は記憶クリニックコホートにおける内嗅皮質および海馬の萎縮と関連する,2,0+1
915,38279143,Mild behavioral impairment in early Alzheimer's disease and its association with APOE and BDNF risk genetic polymorphisms,初期アルツハイマー病における軽度行動障害とAPOEおよびBDNFリスク遺伝子多型との関連,2,1+1
916,26889640,Psychotropic use and associated neuropsychiatric symptoms among patients with dementia in the USA,米国における認知症患者における向精神薬の使用と関連する神経精神症状,2,0+1
917,25627292,Getting on with the rest of your life following stroke: a randomized trial of a complex intervention aimed at enhancing life participation post stroke,脳卒中後の日常生活への復帰：脳卒中後の生活参加を促進することを目的とした複合的介入の無作為化試験,2,1+1
920,27469360,123I-Iodobenzovesamicol SPECT Imaging of Cholinergic Systems in Dementia with Lewy Bodies,レビー小体型認知症におけるコリン作動性システムの123I-ヨードベンゾベサミコールSPECTイメージング,2,1+1
923,33761300,Barriers and facilitators of meaningful engagement among older migrants living with dementia in residential aged care facilities: A mixed studies systematic review,認知症を伴う高齢者移民の居住型高齢者ケア施設における有意義な関与の障壁と促進要因：混合研究法による系統的レビュー,2,0+1
924,30689734,Dopamine restores cognitive motivation in Parkinson's disease,パーキンソン病におけるドーパミンによる認知的動機付けの回復,2,1+1
925,31871139,Relationship between neuropsychiatric disorders and cognitive and behavioural change in MND,筋萎縮性側索硬化症（MND）における神経精神疾患と認知・行動変化の関連性,2,0+1
926,31361357,Insensitivity to loss predicts apathy in huntington's disease,損失に対する鈍感さはハンチントン病における無関心を予測する,2,1+0
927,37128648,Turning apathy into action in neurodegenerative disease: Development and pilot testing of a goal-directed behaviour app,神経変性疾患における無気力を行動へ転換する：目標指向型行動アプリの開発とパイロット試験,2,1+1
930,32907903,"Diagnosis, treatment and management of apathy in Parkinson's disease: a scoping review",パーキンソン病における無気力の診断、治療、管理：探索的レビュー,2,1+1
931,32067288,Efficacy and safety of 5-hydroxytryptophan on depression and apathy in Parkinson's disease: a preliminary finding,パーキンソン病における抑うつと無気力に対する5-ヒドロキシトリプトファンの有効性と安全性：予備的知見,2,1+1
940,28228566,Reduced cognitive function in patients with Parkinson disease and obstructive sleep apnea,パーキンソン病および閉塞性睡眠時無呼吸症患者における認知機能低下,2,1+1
942,36324720,White matter hyperintensities and mild behavioral impairment: Findings from the MEMENTO cohort study,白質高信号域と軽度行動障害：MEMENTOコホート研究からの知見,2,0+1
945,27056065,Frontal Cortical Atrophy as a Predictor of Poststroke Apathy,前頭葉皮質萎縮が脳卒中後の無気力症を予測する指標として,2,0+1
946,28127989,Psychiatric symptom burden in older people living with HIV with and without cognitive impairment: the UCSF HIV over 60 cohort study,認知障害の有無にかかわらずHIVに感染している高齢者の精神症状の負担：UCSF HIV 60歳以上コホート研究,2,1+0
948,31061232,[Neuro-endoscopic Management of Intraparenchymal Arachnoid Cyst in Adults:Three Case Reports],[成人における脳実質内クモ膜嚢胞の神経内視鏡的治療：3症例報告],2,1+1
949,34570180,Effect of Methylphenidate on Apathy in Patients With Alzheimer Disease: The ADMET 2 Randomized Clinical Trial,アルツハイマー病患者における無関心に対するメチルフェニデート（ADMET 2）の効果：無作為化臨床試験,2,1+1
951,29089398,Establishing diagnostic criteria for Perry syndrome,ペリー症候群の診断基準の確立,2,1+1
954,32798911,White matter hyperintensities and neuropsychiatric symptoms in mild cognitive impairment and Alzheimer's disease,軽度認知障害およびアルツハイマー病における白質高信号域と神経精神症状,2,1+1
955,27771195,The Effectiveness of Repetitive Transcranial Magnetic Stimulation for Poststroke Apathy Is Associated with Improved Interhemispheric Functional Connectivity,脳卒中後の無関心に対する反復経頭蓋磁気刺激の有効性は、大脳半球間の機能的接続性の改善と関連している,2,1+1
959,28131192,Cross-sectional and longitudinal associations of motor fluctuations and non-motor predominance with cerebrospinal τ and Aβ as well as dementia-risk in Parkinson's disease,パーキンソン病における運動変動と非運動症状優位性、脳脊髄液中τタンパク質およびAβ、ならびに認知症リスクとの横断的・縦断的関連,2,0+1
966,38768581,"Influence of Behavioral and Psychological Symptoms on Caregiver Burden for Different Types of Dementia: Clinical Experience in Lima, Peru",行動・心理症状が異なるタイプの認知症における介護負担に及ぼす影響：ペルー・リマにおける臨床経験,2,1+0
971,27659190,Influence of Small Vessel Disease and Microstructural Integrity on Neurocognitive Functioning in Older Individuals: The DANTE Study Leiden,高齢者の神経認知機能に対する小血管疾患および微細構造の完全性の影響：DANTE研究ライデン,2,1+1
974,40084665,Domestic violence in Lewy body dementia: A national study,レビー小体型認知症における家庭内暴力：全国調査,2,1+1
976,31151748,Delirium in patients with dementia and in children: Overlap of symptoms profile and possible role for future diagnosis,認知症患者と小児におけるせん妄：症状プロファイルの重複と将来の診断における可能性のある役割,2,1+0
977,26928581,Mapping brain morphological and functional conversion patterns in predementia late-onset bvFTD,認知症前段階の遅発性bvFTDにおける脳形態学的・機能的転換パターンのマッピング,2,1+1
979,29306357,Apathy in corticobasal degeneration: possible parietal involvement,皮質基底核変性症における無関心：頭頂葉関与の可能性,2,1+1
980,25204314,Gait and apathy as relevant symptoms of subcortical vascular dementia,皮質下血管性認知症における歩行障害と無関心症の関連症状,2,1+1
981,28612623,Frontal Tasks and Behavior in Rigid or Tremor-Dominant Parkinson Disease,硬直型または振戦優位型パーキンソン病における前頭葉タスクと行動,2,1+0
985,40381314,Chronic apathy following a major depressive episode: What is it?,大うつ病エピソード後の慢性無関心：それは何か？,2,1+1
988,39322558,[Clinical features of five Japanese cases with leucine-rich glioma inactivated-1 (LGI1) antibody-positive encephalitis],[ロイシンリッチグリア腫瘍不活性化因子1（LGI1）抗体陽性脳炎を呈した日本人5例の臨床的特徴],2,1+1
989,39269457,Decision cost hypersensitivity underlies Huntington's disease apathy,ハンチントン病の無関心の背景にある意思決定コスト過敏性,2,0+1
990,40457034,Goal-directedness deficit in Huntington's disease,ハンチントン病における目標指向性の障害,2,1+1
992,28931446,Prevalence estimates of mild behavioral impairment in a population-based sample of pre-dementia states and cognitively healthy older adults,認知症前段階および認知機能正常高齢者を対象とした集団ベースサンプルにおける軽度行動障害の有病率推定,2,1+1
996,34911368,The Impact of a Dementia-Friendly Garden Design on People With Dementia in a Residential Aged Care Facility: A Case Study,認知症に配慮した庭園設計が高齢者介護施設入居者の認知症患者に与える影響：事例研究,2,0+1
997,33598981,Apathy and agitation in institutionalized older adults: an empirically derived classification,施設入所高齢者の無関心と興奮：実証的に導出された分類,2,1+0
999,28329867,Effectiveness of a Virtual Reality Forest on People With Dementia: A Mixed Methods Pilot Study,認知症患者に対する仮想現実森林の効果：混合手法によるパイロット研究,2,1+1
1002,27452600,Reward sensitivity deficits modulated by dopamine are associated with apathy in Parkinson's disease,ドーパミンによって調節される報酬感受性障害は、パーキンソン病における無気力と関連している,2,1+0
1004,26944910,Prevalence and Correlates of Neuropsychiatric Symptoms in Nursing Home Patients With Young-Onset Dementia: The BEYOnD Study,若年性認知症を伴う介護施設患者の神経精神症状の有病率と相関要因：BEYOnD研究,2,0+1
1006,32977734,Neuropsychiatric Presentations due to Traumatic Brain Injury in Cognitively Normal Older Adults,認知機能正常高齢者の外傷性脳損傷に起因する神経精神症状,2,1+1
1009,39225548,Quality of Life after Deep Brain Stimulation in Parkinson's Disease: Does the Target Matter?,パーキンソン病における深部脳刺激術後の生活の質：標的部位は重要か？,2,0+1
1010,33563798,Predicting loss of independence and mortality in frontotemporal lobar degeneration syndromes,前頭側頭葉変性症候群における自立喪失と死亡率の予測,2,1+0
1012,28483068,Factors associated with multidimensional aspect of post-stroke fatigue in acute stroke period,急性脳卒中期における脳卒中後疲労の多次元的側面に関連する因子,2,1+0
1013,35594063,Assessment of Social Behavior Using a Passive Monitoring App in Cognitively Normal and Cognitively Impaired Older Adults: Observational Study,認知機能正常および認知機能障害高齢者を対象とした受動的モニタリングアプリを用いた社会行動の評価：観察研究,2,1+1
1014,32148563,Personality Factors and Subjective Cognitive Decline: The FACEHBI Cohort,性格要因と主観的認知機能低下：FACEHBIコホート,2,1+0
1020,27714849,Psychosocial or clinico-demographic factors related to neuropsychiatric symptoms in patients with Alzheimer's disease needing interventional treatment: analysis of the CATIE-AD study,介入治療を必要とするアルツハイマー病患者の神経精神症状に関連する心理社会的・臨床人口統計学的要因：CATIE-AD研究の分析,2,1+0
1024,30423541,Effect of istradefylline on mood disorders in Parkinson's disease,パーキンソン病における気分障害に対するイストラデフィリンの効果,2,1+1
1025,27839720,Anhedonia and its correlation with clinical aspects in Parkinson's disease,パーキンソン病における快感喪失とその臨床的側面との相関,2,0+1
1032,27054957,Does impaired socioemotional functioning account for behavioral dysexecutive disorders? Evidence from a transnosological study,社会情緒機能障害は行動性実行機能障害の原因となるか？ 病態横断的研究からの証拠,2,1+1
1035,28161090,Repetitive transcranial magnetic stimulation combined with cognitive training for the treatment of Alzheimer's disease,アルツハイマー病治療のための反復経頭蓋磁気刺激と認知訓練の併用,2,1+1
1037,32430087,Frontal Behavior Syndromes in Idiopathic Normal Pressure Hydrocephalus as a Function of Alzheimer's Disease Biomarker Status,アルツハイマー病バイオマーカーの状態に依存する特発性正常圧水頭症における前頭葉行動症候群,2,1+1
1044,28676310,An investigation into the effects and prognostic factors of cognitive decline following subthalamic nucleus stimulation in patients with Parkinson's disease,パーキンソン病患者における視床下核刺激後の認知機能低下の影響と予後因子に関する調査,2,0+1
1055,28278447,Depressive disorder may be associated with raphe nuclei lesions in patients with brainstem infarction,脳幹梗塞患者におけるうつ病性障害と縫線核病変の関連性,1,0+1
1058,28701492,Behavioral-variant frontotemporal dementia: Distinct phenotypes with unique functional profiles,行動変異型前頭側頭型認知症：独自の機能プロファイルを持つ異なる表現型,2,0+1
1062,34183087,A tablet-based intervention for activating nursing home residents with dementia: results from a cluster-randomized controlled trial,認知症の介護施設入居者を活性化するためのタブレット端末を用いた介入：クラスターランダム化比較試験の結果,2,1+1
1065,39986906,Multisensory stimulation reduces neuropsychiatric symptoms and enhances cognitive function in older adults with dementia: A meta-analysis of randomized controlled trials,認知症高齢者の神経精神症状軽減と認知機能向上における多感覚刺激の効果：無作為化比較試験のメタ分析,2,0+1
1068,40789339,Apathy in Korsakoff Syndrome: A Call for Clinical Awareness in Long-Term Care Settings,コルサコフ症候群における無関心：長期療養施設における臨床的認識の必要性,2,0+1
1075,26114924,Predicting the neural effect of switching from donepezil to galantamine based on single-photon emission computed tomography findings in patients with Alzheimer's disease,アルツハイマー病患者における単一光子放出コンピュータ断層撮影所見に基づくドネペジルからガランタミンへの切り替えの神経学的効果予測,2,1+0
1081,34334394,Adjunctive Therapy to Manage Neuropsychiatric Symptoms in Moderate and Severe Dementia: Randomized Clinical Trial Using an Outpatient Version of Tailored Activity Program,中等度および重度認知症における神経精神症状管理のための補助療法：外来版テーラード活動プログラムを用いた無作為化臨床試験,2,1+1
1083,26280289,Contrasts Between Patients With Lewy Body Dementia Syndromes and APOE-ε3/ε3 Patients With Late-onset Alzheimer Disease Dementia,レビー小体型認知症症候群患者とAPOE-ε3/ε3型遅発性アルツハイマー病認知症患者の比較,2,1+0
1084,38874248,The Impact of Subthalamic Deep Brain Stimulation on Apathy in Parkinson's Disease Patients,パーキンソン病患者における視床下部深部脳刺激が無気力に及ぼす影響,2,1+0
1090,26141491,"The behavioural/dysexecutive variant of Alzheimer's disease: clinical, neuroimaging and pathological features",アルツハイマー病の行動／実行機能障害型：臨床的、神経画像学的、病理学的特徴,2,1+0
1095,32023367,The Value of Neuropsychological Assessment in the Differentiation Between Behavioral Variant Frontotemporal Dementia and Late-Onset Psychiatric Disorders,行動変異型前頭側頭型認知症と遅発性精神疾患の鑑別における神経心理学的評価の有用性,2,1+0
1098,32925060,"Neuromodulation for Apathy in Alzheimer's Disease: A Double-Blind, Randomized, Sham-Controlled Pilot Study",アルツハイマー病における無関心に対する神経調節：二重盲検、無作為化、偽治療対照パイロット研究,2,1+1
1099,29331848,"Repetitive transcranial magnetic stimulation for apathy in mild cognitive impairment: A double-blind, randomized, sham-controlled, cross-over pilot study",軽度認知障害における無関心に対する反復経頭蓋磁気刺激：二重盲検、無作為化、偽治療対照、クロスオーバーパイロット研究,2,1+1
1100,28945120,"Methylphenidate for Apathy in Community-Dwelling Older Veterans With Mild Alzheimer's Disease: A Double-Blind, Randomized, Placebo-Controlled Trial",軽度アルツハイマー病を伴う在宅高齢退役軍人における無気力に対するメチルフェニデート：二重盲検ランダム化プラセボ対照試験,2,1+1
1101,32019622,Improvement of neuronal integrity with methylphenidate treatment for apathy in Alzheimer's disease,アルツハイマー病における無関心に対するメチルフェニデート治療による神経細胞の完全性の改善,2,1+0
1102,38374744,"Vortioxetine Treatment for Depression in Patients with Prodromal vs Mild Alzheimer's Disease: A Six-Month, Open-Label, Observational Study",前駆期および軽度アルツハイマー病患者におけるうつ病に対するボルチオキセチン治療：6ヶ月間の非盲検観察研究,2,1+1
1104,32536421,Prediagnostic motor and non-motor symptoms in progressive supranuclear palsy: The step-back PSP study,進行性核上性麻痺における診断前の運動症状および非運動症状：ステップバックPSP研究,2,1+1
1106,38207223,"Apathy After Stroke: Incidence, Symptom Trajectory, and Impact on Quality of Life and Disability",脳卒中後の無関心：発生率、症状の経過、生活の質と障害への影響,2,1+1
1108,36655645,Oral THC: CBD cannabis extract in main symptoms of Alzheimer disease: agitation and weight loss,経口THC：CBDカンナビス抽出物がアルツハイマー病の主要症状（興奮・体重減少）に及ぼす効果,2,1+1
1109,40021526,Specific cognitive impairment predicts the neuropsychiatric symptoms in patient with mild cognitive impairment,軽度認知障害患者における神経精神症状を予測する特異的認知障害,2,1+1
1110,40426671,Exploring Virtual Reality-Based Reminiscence Therapy on Cognitive and Emotional Well-Being in People with Cognitive Impairments: A Scoping Review,認知障害を有する人々の認知的・情緒的ウェルビーイングに対する仮想現実ベースの回想療法の検討：スコープレビュー,2,1+1
1116,39922446,Empirical Classification of Neuropsychiatric Symptoms and Association of Classes With Diagnostic Progression and Cognitive Decline in Mild Cognitive Impairment and Alzheimer's Disease Populations,軽度認知障害およびアルツハイマー病患者における神経精神症状の実証的分類と、診断の進行および認知機能低下との関連,2,1+1
1117,38403289,"Prevalence of mild behavioural impairment and its association with cognitive and functional impairment in normal cognition, mild cognitive impairment, and mild Alzheimer's dementia",軽度行動障害の有病率と、正常認知、軽度認知障害、軽度アルツハイマー型認知症における認知機能障害および機能障害との関連,2,1+1
1123,38015288,"Prevalence, treatment, and neural correlates of apathy in different forms of dementia: a narrative review",各種認知症における無気力の有病率、治療、神経相関：記述的レビュー,2,1+1
1126,38593940,"Treatment resistant late-life depression: A narrative review of psychosocial risk factors, non-pharmacological interventions, and the role of clinical phenotyping",治療抵抗性老年期うつ病：心理社会的危険因子、非薬物療法、臨床的表現型分類の役割に関するナラティブレビュー,1,1+0
1130,32718797,Clustering of Behavioral Changes and Their Associations With Cognitive Decline in Older Adults,高齢者の行動変化のクラスタリングと認知機能低下との関連性,1,1+0
1133,37980780,"Doll therapy for improving behavior, psychology and cognition among older nursing home residents with dementia: A systematic review and meta-analysis",認知症高齢介護施設入居者の行動・心理・認知機能改善のためのドール療法：系統的レビューとメタ分析,2,1+1
1137,40879406,"Effects of an immersive virtual reality reminiscence intervention on engagement, behavioral and psychological symptoms, and well-being of people with dementia: A randomized crossover trial",没入型仮想現実回想介入が認知症患者の関与度、行動・心理症状、幸福感に及ぼす影響：無作為化クロスオーバー試験,2,1+1
1139,29329059,Amyloid burden and incident depressive symptoms in preclinical Alzheimer's disease,前臨床アルツハイマー病におけるアミロイド負荷と抑うつ症状の発症,2,1+0
1142,28089265,Gender differences in Parkinson's disease depression,パーキンソン病における抑うつ症状の性差,2,0+1
1146,25968325,"Apathy, ventriculomegaly and neurocognitive improvement following shunt surgery in normal pressure hydrocephalus",正常圧水頭症におけるシャント手術後の無関心、脳室拡大および神経認知機能の改善,2,1+1
1147,31894601,"Mild cognitive impairment, psychiatric symptoms, and executive functioning in patients with Parkinson's disease",パーキンソン病患者における軽度認知障害、精神症状、および実行機能,2,0+1
1149,31553039,Non-motor outcomes depend on location of neurostimulation in Parkinson's disease,パーキンソン病における非運動症状の転帰は神経刺激部位に依存する,2,1+1
1153,28874701,"Restless legs syndrome in Parkinson disease: Clinical characteristics, abnormal iron metabolism and altered neurotransmitters",パーキンソン病におけるむずむず脚症候群：臨床的特徴、異常な鉄代謝および神経伝達物質の変化,2,0+1
1157,28214265,Association between dopaminergic dysfunction and anxiety in de novo Parkinson's disease,新規発症パーキンソン病におけるドーパミン作動性機能障害と不安の関連性,2,0+1
1159,39384733,"Apathy, gait slowness, and executive dysfunction (AGED) triad: opportunities to predict and delay dementia onset",無関心、歩行遅延、実行機能障害（AGED）の三徴候：認知症発症の予測と遅延の可能性,2,0+1
1160,40820228,Fourteen years later: Reviewing the diagnostic criteria for behavioral-variant frontotemporal dementia,14年後の検証：行動変異型前頭側頭型認知症の診断基準,2,0+1
1165,25653291,"Neuropsychiatric symptoms, APOE ε4, and the risk of incident dementia: a population-based study",神経精神症状、APOE ε4、および認知症発症リスク：人口ベース研究,2,0+1
1166,35986203,Impact of behavioral and psychological symptoms of Alzheimer's disease on caregiver outcomes,アルツハイマー病の行動・心理症状が介護者の転帰に及ぼす影響,2,0+1
1173,39231919,Health Outcomes Associated with Loneliness and Social Isolation in Older Adults Living with HIV: A Systematic Review,HIV感染高齢者の孤独感と社会的孤立に関連する健康アウトカム：系統的レビュー,2,0+1
1174,25449044,The onset of nonmotor symptoms in Parkinson's disease (the ONSET PD study),パーキンソン病における非運動症状の発症（ONSET PD研究）,2,0+1
1177,39868903,A Short Cognitive and Neuropsychiatric Assessment Scale for Progressive Supranuclear Palsy,進行性核上性麻痺のための簡便な認知・神経精神評価尺度,2,0+1
1182,38356477,Longitudinal associations of apathy and regional tau in mild cognitive impairment and dementia: Findings from the Alzheimer's Disease Neuroimaging Initiative,軽度認知障害および認知症における無関心と局所タウの縦断的関連性：アルツハイマー病神経画像化イニシアチブからの知見,2,0+1
1184,29688673,[The Post Stroke Depression Scale (PSDRS) as a tool for evaluation of depressed mood at an early stage after cerebral stroke],[脳卒中後うつ病評価尺度（PSDRS）を用いた脳卒中早期段階における抑うつ気分評価ツールとしての有用性],2,0+1
1186,34487043,Personalized Repetitive Transcranial Magnetic Stimulation for Primary Progressive Aphasia,原発性進行性失語症に対する個別化反復経頭蓋磁気刺激,2,1+1
1187,25941103,"Head-to-Head Comparison of the Neuropsychiatric Effect of Dopamine Agonists in Parkinson's Disease: A Prospective, Cross-Sectional Study in Non-demented Patients",パーキンソン病におけるドーパミン作動薬の神経精神作用の直接比較：非認知症患者を対象とした前向き横断研究,2,1+1
1192,28247480,Apathy dimensions in Parkinson's disease,パーキンソン病における無関心症候群の次元,2,0+1
1195,28759970,A Novel Assessment and Profiling of Multidimensional Apathy in Alzheimer's Disease,アルツハイマー病における多次元的無気力の新規評価法とプロファイリング,2,0+1
1196,26203157,Multidimensional apathy in ALS: validation of the Dimensional Apathy Scale,ALSにおける多次元的無関心：次元別無関心尺度（Dimensional Apathy Scale）の妥当性検証,2,0+1
1202,27184521,"Apathy and Its Response to Antipsychotic Review and Nonpharmacological Interventions in People With Dementia Living in Nursing Homes: WHELD, a Factorial Cluster Randomized Controlled Trial",介護施設入所認知症患者における無気力と抗精神病薬見直し・非薬物療法への反応：WHELD因子クラスター無作為化比較試験,2,1+1
1207,37348392,"The effectiveness of a therapeutic robot, 'Paro', on behavioural and psychological symptoms, medication use, total sleep time and sociability in older adults with dementia: A systematic review and meta-analysis",認知症高齢者の行動・心理症状、服薬状況、総睡眠時間、社交性に対する治療用ロボット「パロ」の効果：系統的レビューとメタ分析,2,0+1
1208,40246706,"A Cross Sectional and Longitudinal Assessment of Neuropsychiatric Symptoms and Brain Functional Connectivity in Patients With Mild Cognitive Impairment, Cerebrovascular Disease and Parkinson Disease",軽度認知障害、脳血管疾患、パーキンソン病患者における神経精神症状と脳機能的接続性の横断的・縦断的評価,2,1+1
1213,25709422,A new delirium phenotype with rapid high amplitude onset and nearly as rapid reversal: Central Coast Australia Delirium Intervention Study,急速な高振幅発症とほぼ同等の速さで回復する新たなせん妄表現型：オーストラリア・セントラルコーストせん妄介入研究,2,1+1
1217,29923469,"The effect of errorless learning on psychotic and affective symptoms, as well as aggression and apathy in patients with Korsakoff's syndrome in long-term care facilities",長期療養施設におけるコルサコフ症候群患者の精神病症状・情動症状、攻撃性および無関心に対するエラーレス学習の効果,2,1+1
1218,36758621,Fully Immersive Virtual Reality Using 360° Videos to Manage Well-Being in Older Adults: A Scoping Review,高齢者におけるウェルビーイング管理のための360°動画を用いた完全没入型仮想現実：スコーピングレビュー,2,0+1
1223,37335212,Associations of Prior Head Injury With Mild Behavioral Impairment Domains,既往頭部外傷と軽度行動障害領域との関連性,2,1+1
