article_id,pmid,title_en,title_ja,aggregated_decision,category_votes
1546,28582564,"Disengagement as Withdrawal From Public Space: Rethinking the Relation Between Place Attachment, Place Appropriation, and Identity-Building Among Older Adults",公共空間からの離脱としての離脱：高齢者における場所への愛着、場所の占有、アイデンティティ構築の関係の再考,2,1+1
1548,38640961,Guideline Recommendations on Behavioral and Psychological Symptoms of Dementia: A Systematic Review,認知症の行動・心理症状に関するガイドライン推奨事項：系統的レビュー,1,1+1
1553,41214532,Network analysis of neuropsychiatric symptoms in mild behavioral impairment among nursing homes: an observational study,介護施設における軽度行動障害の神経精神症状のネットワーク分析：観察研究,2,0+1
1554,35165292,The effects of the COVID-19 pandemic on neuropsychiatric symptoms in dementia and carer mental health: an international multicentre study,COVID-19パンデミックが認知症患者の神経精神症状と介護者のメンタルヘルスに及ぼす影響：国際多施設共同研究,2,1+0
1558,39856128,Consequences of COVID-19 for geriatric patients during a pandemic,パンデミック下における高齢者患者へのCOVID-19の影響,2,1+1
1559,36072479,Effect of exercise intervention on social distance in middle-aged and elderly patients with chronic low back pain,慢性腰痛を有する中高年患者における運動介入が社会的距離に及ぼす影響,2,0+1
1563,28168438,Old man-young man: T.S. Eliot's Gerontion and the problem of identity,老人と若者：T・S・エリオットの『ジェロンティオン』とアイデンティティの問題,2,1+0
1565,33682540,"Awareness of age-related change, future time perspective, and implications for goal adjustment in older adulthood",加齢に伴う変化の認識、将来の時間的展望、および老年期における目標調整への示唆,2,1+0
1568,35599483,Gender/Sex Differences in the Association of Mild Behavioral Impairment with Cognitive Aging,軽度行動障害と認知老化との関連における性別差,2,0+1
1574,26181568,Clinical Significance of Cerebrovascular Biomarkers and White Matter Tract Integrity in Alzheimer Disease: Clinical correlations With Neurobehavioral Data in Cross-Sectional and After 18 Months Follow-ups,アルツハイマー病における脳血管バイオマーカーと白質路完全性の臨床的意義：横断的調査および18ヶ月追跡調査における神経行動学的データとの臨床的相関,2,0+1
1582,26933435,Obtaining Information from Family Caregivers Is Important to Detect Behavioral and Psychological Symptoms and Caregiver Burden in Subjects with Mild Cognitive Impairment,軽度認知障害患者における行動・心理症状および介護負担の検出には家族介護者からの情報収集が重要,2,0+1
1583,40618026,Examining apathy prevalence and associated factors among older adults after the Great East Japan Earthquake: a mixed-methods study,東日本大震災後の高齢者における無気力症の有病率と関連要因の検討：混合研究法による研究,2,1+1
1584,37932240,Social isolation and well-being among families of middle-aged and older hikikomori people,中高年のひきこもり者の家族における社会的孤立と幸福感,2,1+0
1587,37396666,The neural correlates of apathy in the context of aging and brain disorders: a meta-analysis of neuroimaging studies,加齢および脳疾患における無気力の神経相関：神経画像研究のメタ分析,2,1+1
1589,32717901,The Role of Bedroom Privacy in Social Interaction among Elderly Residents in Nursing Homes: An Exploratory Case Study of Hong Kong,介護施設における高齢入居者の社会的交流における寝室のプライバシーの役割：香港における探索的ケーススタディ,2,1+0
1596,30999680,Low-Grade Inflammation Is Associated with Apathy Indirectly via Deep White Matter Lesions in Community-Dwelling Older Adults: The Sefuri Study,低度炎症は地域在住高齢者において深部白質病変を介して間接的に無気力と関連する：セフリ研究,2,1+0
1597,26300077,Leisure-Time Physical Inactivity Associated with Vascular Depression or Apathy in Community-Dwelling Elderly Subjects: The Sefuri Study,地域在住高齢者における血管性抑うつまたは無気力と余暇時間の身体活動不足との関連：瀬府里研究,2,1+0
1598,30868501,Neuropsychiatric Symptoms and Cognitive Impairment in Chinese Patients with Parkinson's Disease in Han and Hui Ethnicity,漢民族および回族の中国パーキンソン病患者における神経精神症状と認知機能障害,2,1+1
1599,40252512,Central symptoms of depression and their associations with health-related quality of life among migrant older with children: A network analysis,うつ病の中核症状と、子供を持つ移住高齢者における健康関連QOLとの関連：ネットワーク分析,2,1+0
1602,40462618,Tackling gender in progressive supranuclear palsy: Male patients present more apathy,進行性核上性麻痺における性差の検討：男性患者はより無気力を示す,2,1+0
1612,36261343,"[Challenges, prevention, and countermeasures for social withdrawal (hikikomori) by age group]",[年齢層別における社会的引きこもり（ひきこもり）の課題、予防、対策],2,1+0
1620,39603508,Associations of Mild Behavioral Impairment Domains with Brain Volumes: Cross-sectional Analysis of Atherosclerosis Risk in Community (ARIC) Study,軽度行動障害領域と脳容積の関連性：地域住民における動脈硬化リスク（ARIC）研究の横断的分析,2,1+0
1623,25047306,"Apathy in late-life depression: common, persistent, and disabling",老年期うつ病における無関心：頻発・持続的・機能障害を伴う,2,1+1
1627,33787499,Correlations Between Facial Expressivity and Apathy in Elderly People With Neurocognitive Disorders: Exploratory Study,神経認知障害を有する高齢者における表情表現性と無関心との相関：探索的研究,2,1+0
1633,37922191,Internet use and loneliness among older Chinese adults,中国高齢者のインターネット利用と孤独感,2,1+0
1634,27993522,Non-motor symptoms and the quality of life in multiple system atrophy with different subtypes,非運動症状と異なるサブタイプにおける多系統萎縮症の生活の質,2,1+0
1636,36979186,Mental Fatigue Is Associated with Subjective Cognitive Decline among Older Adults,精神的疲労は高齢者の主観的認知機能低下と関連する,2,1+1
1638,35183116,Sarcopenia and motoric cognitive risk syndrome: a moderated mediation model,サルコペニアと運動認知リスク症候群：調整された媒介モデル,2,0+1
1642,38778380,Oral frailty: a concept analysis,口腔脆弱性：概念分析,2,0+1
1643,40480282,The Relationship Between Frailty and Psychological Functioning in Community-Dwelling Older Adults: A Systematic Review,地域在住高齢者における虚弱度と心理機能の関係：系統的レビュー,2,1+0
1645,38976268,Dementia Subtypes Defined Through Neuropsychiatric Symptom-Associated Brain Connectivity Patterns,神経精神症状に関連する脳接続パターンによって定義される認知症のサブタイプ,2,1+0
1647,31852160,High prevalence of sleep disorders and behavioral and psychological symptoms of dementia in late-onset Alzheimer disease: A study in Eastern China,遅発性アルツハイマー病における睡眠障害および認知症の行動・心理症状の高頻度：中国東部における研究,2,1+1
1651,36284449,"Distinguishing apathy and depression in older adults with mild cognitive impairment using text, audio, and video based on multiclass classification and shapely additive explanations",多クラス分類とShapely Additive Explanationsに基づくテキスト・音声・動画を用いた軽度認知障害高齢者の無関心と抑うつの鑑別,2,1+0
1653,39558464,Childhood Peer Relationships and Dementia Risk in Chinese Older Adults: A Mediation Analysis,中国高齢者における小児期の仲間関係と認知症リスク：媒介分析,2,0+1
1656,39013750,Neuropsychiatric Symptom Profile in Alzheimer's Disease and Their Relationship With Functional Decline,アルツハイマー病における神経精神症状プロファイルと機能低下との関連性,2,1+0
1660,39624803,Unfavourable Outcomes in Older Adults with Oral Frailty: A Scoping Review,口腔脆弱性を持つ高齢者の予後不良：スコーピングレビュー,2,1+0
1677,24823894,Apathy among institutionalized stroke patients: prevalence and clinical correlates,施設入所中の脳卒中患者における無関心：有病率と臨床的相関,2,1+0
1679,27787708,Neuropsychiatric symptoms of cholinergic deficiency occur with degradation of the projections from the nucleus basalis of Meynert,メイヤール基底核からの投射の劣化に伴い生じるコリン作動性欠乏の神経精神症状,2,1+0
1680,29196576,Apathy is associated with incident dementia in community-dwelling older people,無関心は地域在住高齢者の認知症発症と関連する,2,1+0
1684,30270027,The Course of Geriatric Syndromes in Acutely Hospitalized Older Adults: The Hospital-ADL Study,急性期入院高齢者の老年症候群の経過：病院-ADL研究,2,0+1
1685,29304202,"""I Feel Worn Out, as if I Neglected Myself"": Older Patients' Perspectives on Post-hospital Symptoms After Acute Hospitalization",「疲れ果てた、まるで自分を顧みなかったかのようだ」：急性期入院後の退院後症状に関する高齢患者の視点,2,1+1
1686,35083950,Does Phased Retirement Increase Vitality in Older Workers? Findings from a 3‑Year Follow‑Up Panel Study,段階的退職は高齢労働者の活力向上に寄与するか？3年間の追跡調査パネル研究からの知見,2,0+1
1688,30782219,A network approach on the relation between apathy and depression symptoms with dementia and functional disability,無関心と抑うつ症状と認知症および機能障害との関係に関するネットワークアプローチ,2,1+1
1690,39831385,Interrelation between domains of functioning and white matter hyperintensities in geriatric memory clinic patients: a holistic approach through network analysis,老年期記憶クリニック患者における機能領域と白質高信号域の相互関係：ネットワーク分析による総合的アプローチ,2,1+0
1692,30449141,Natural course of neuropsychiatric symptoms in nursing home patients with mental-physical multimorbidity in the first eight months after admission,入所後8ヶ月間の精神・身体複合疾患を有する介護施設入所患者の神経精神症状の自然経過,2,0+1
1694,36317267,Vascular disease and apathy symptoms in the very old: A cross-sectional and longitudinal meta-analysis of individual participant data,超高齢者の血管疾患と無関心症状：個人参加者データの横断的・縦断的メタ分析,2,1+0
1697,40074663,"Temporal Dynamics of Depressive Symptoms, Apathy, Daily Activities, and Cognitive Decline in Older People From the General Population: A Network Analysis",一般人口の高齢者における抑うつ症状、無関心、日常活動、認知機能低下の時間的動態：ネットワーク分析,2,1+0
1698,28931452,Factors associated with appropriate psychotropic drug prescription in nursing home patients with severe dementia,重度認知症を有する介護施設入所患者における適切な向精神薬処方に影響する要因,2,0+1
